geneID	symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
FBgn0015513	mbc	34.576900	40.840600	39.713600	40.025100	32.801500	38.087200	31.394100	40.831400	41.920000	40.628500	34.712100	38.936600
FBgn0038282	dpr9	27.664500	25.632200	30.418100	29.133100	26.860200	25.178500	33.596100	27.629000	32.087000	28.918400	32.311900	25.994300
FBgn0026439	Eaat1	139.324000	142.545000	152.078000	164.763000	174.168000	174.397000	154.231000	139.224000	151.708000	167.315000	199.073000	181.392000
FBgn0026438	Eaat2	146.254000	201.803000	159.900000	129.651000	155.587000	128.842000	164.582000	189.397000	166.124000	147.357000	144.597000	154.166000
FBgn0267689	CG46025	0.059283	0.104413	0.047290	0.000000	0.026300	0.000000	0.031998	0.000000	0.018115	0.019838	0.031936	0.000000
FBgn0038286	CG6966	27.382600	40.606800	31.628900	23.077300	33.068800	28.488300	26.480800	41.563600	31.298200	25.327000	26.979400	34.349700
FBgn0038285	CG6974	0.188437	0.000000	0.000000	0.087841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0026433	Grip128	4.013570	4.508290	2.896630	2.776720	4.498470	3.480550	3.731500	3.716350	3.180390	3.280230	3.516660	3.691620
FBgn0267684	asRNA:CR46020	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0026431	Grip75	9.999490	9.925510	9.502860	9.724670	10.722400	9.845660	12.521600	9.112810	8.114910	8.726390	12.808600	8.722590
FBgn0267686	lncRNA:CR46022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267681	lncRNA:CR46017	0.000000	0.078785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267680	lncRNA:CR46016	0.058951	0.000000	0.047024	0.054961	0.000000	0.063151	0.118048	0.112291	0.091254	0.099929	0.066073	0.000000
FBgn0267683	lncRNA:CR46019	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267682	asRNA:CR46018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050369	CG30369	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050362	boly	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050360	Mal-A6	0.989494	0.481542	0.690637	0.720713	0.656453	0.728740	0.619197	0.353159	0.837648	0.628988	0.762464	0.878996
FBgn0050361	mtt	7.291010	6.224820	5.939920	6.190120	7.161080	6.521310	7.966170	6.417920	6.453870	5.891230	7.124380	6.346190
FBgn0050366	swif	0.000000	0.025574	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050364	hubl	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050365	spaw	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036274	CG4328	0.976526	1.680680	1.463490	0.827659	1.365690	1.172890	1.274020	1.437340	1.236780	0.953062	0.829170	1.132370
FBgn0013263	Trl	37.127600	30.739700	33.252800	31.877300	33.049100	32.771300	37.039500	33.915300	33.151800	32.131200	40.549600	34.780300
FBgn0058182	CR40182	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0013269	FK506-bp1	15.429600	13.959900	12.953700	12.120900	17.231000	16.732900	14.638100	14.014900	12.310800	11.503300	12.970300	14.162200
FBgn0264815	Pde1c	62.741600	80.868900	73.915100	60.111900	68.519700	60.422900	74.667700	82.142900	79.489600	65.309200	59.993700	68.319200
FBgn0051948	CG31948	0.000000	0.000000	0.000000	0.000000	0.000000	0.048247	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051419	CG31419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051418	CG31418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0264810	Pburs	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051413	CG31413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051940	tRNA:Gln-CTG-3-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051943	tRNA:Gln-CTG-2-2	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051410	Npc2e	0.682072	0.728954	0.272037	0.000000	0.209856	0.000000	0.113819	0.216536	0.439925	0.289046	0.000000	0.124288
FBgn0264819	asRNA:CR44027	1.606820	0.535240	0.116589	0.000000	0.404683	0.000000	1.462520	0.556725	0.452234	0.371410	0.327610	0.479112
FBgn0051416	tRNA:Asp-GTC-3-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0051415	CG31415	0.100755	0.092297	0.080370	0.000000	0.000000	0.000000	0.201758	0.000000	0.155964	0.000000	0.000000	0.110158
FBgn0051414	Gba1b	36.111700	40.847300	37.475200	41.535600	27.438800	25.844100	29.714800	37.510900	37.470400	35.128800	27.922300	34.655100
FBgn0037398	CG15580	0.000000	0.022073	0.038442	0.000000	0.022241	0.000000	0.024126	0.000000	0.000000	0.020423	0.027007	0.052690
FBgn0037399	Or83c	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.040756	0.000000	0.000000	0.000000
FBgn0267351	Topors	4.125270	3.195100	3.195580	2.030410	3.229080	3.558940	2.780070	3.139560	3.120260	2.481290	2.639180	3.050740
FBgn0267350	PI4KIIIalpha	18.300100	18.454500	17.290700	14.816400	16.185900	19.909600	18.740200	19.117400	17.255900	16.903200	14.888400	19.609400
FBgn0030870	CG6398	63.146100	81.433400	72.211200	62.466300	75.444900	64.405000	65.639100	83.674200	76.369200	68.927700	52.320700	74.694900
FBgn0037391	CG2017	12.324200	8.144800	15.300400	17.352700	8.313020	9.427660	9.775790	9.975380	14.570200	21.987600	9.296090	8.026290
FBgn0030872	Ucp4A	16.691200	15.134400	14.556400	14.764800	13.766200	16.271300	17.067000	14.958600	14.439700	14.403600	13.665200	15.776100
FBgn0030873	CG15814	34.557000	58.141500	48.035500	35.291000	54.605300	48.346500	41.849200	62.462100	54.190600	43.076000	36.273200	62.727300
FBgn0030874	Spt7	3.256280	1.729240	2.070450	2.903870	2.744270	4.145470	2.173540	2.247310	2.191570	2.359890	2.856280	2.889420
FBgn0037395	CG10280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0037396	CG11459	3.626140	4.934320	5.654140	3.435960	3.347180	3.462960	6.012990	4.212260	3.596670	4.787740	4.195300	3.716370
FBgn0037397	CR1075	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050098	CG30098	0.602034	0.630284	0.137209	0.962198	0.635076	0.644923	0.602779	0.245734	0.798794	0.364469	1.542330	0.752252
FBgn0050099	CG30099	0.466054	0.256169	0.669171	0.260704	0.172082	0.499266	0.279990	0.798977	0.144287	0.158011	0.104472	0.305743
FBgn0050094	CG30094	7.501810	4.244530	5.016030	3.497010	4.989600	3.781760	7.400630	4.728140	4.098530	3.833620	2.967580	4.100970
FBgn0050095	CG30095	0.235551	0.000000	0.375789	0.000000	0.217419	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.515069
FBgn0050096	CG30096	4.390310	2.887430	4.265330	4.932740	4.208220	3.858930	5.353780	3.484450	3.877220	3.577910	5.803920	4.492350
FBgn0050090	CG30090	1.834740	1.200520	1.359000	1.405090	0.967719	2.105840	1.049720	1.185740	0.912892	0.833058	2.203290	3.438810
FBgn0050091	CG30091	0.000000	0.000000	0.000000	0.032939	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050093	COX6AL	0.154259	0.282621	0.000000	0.000000	0.000000	0.330498	0.463351	0.000000	0.000000	0.130743	0.518688	0.168658
FBgn0031799	Pez	4.683030	4.875430	4.304230	4.927550	3.959500	4.845480	4.331930	4.296240	4.347590	4.729610	4.601320	4.501910
FBgn0041336	Cyp6t2Psi	0.455768	0.759109	1.024570	1.081610	0.994346	0.754548	0.622271	0.591920	0.994130	1.053510	0.835906	1.041910
FBgn0050356	CG30356	2.793180	3.553730	2.723160	1.012730	2.291680	1.828530	2.641270	1.773470	3.963380	4.208630	2.087070	2.884170
FBgn0032700	CG10338	11.406100	11.740800	11.096600	12.062500	12.099500	11.567400	12.345600	12.415100	11.971600	10.821600	12.947700	13.374700
FBgn0032701	CG10341	9.414830	13.837000	11.001100	9.155050	11.806100	12.026900	8.490790	12.420200	10.409100	11.423900	7.956650	11.898700
FBgn0023528	CG2924	32.133200	30.721800	27.515100	26.391300	26.984400	26.185600	30.745000	32.939600	28.601900	25.286500	34.190700	25.545500
FBgn0023529	CG2918	25.610300	26.019700	22.196600	17.562400	26.530400	20.312400	19.636100	27.558200	19.730500	19.906700	16.795500	24.215300
FBgn0032704	Jwa	94.211100	68.590500	70.769100	82.504300	66.991100	75.226700	84.676000	65.120000	72.961000	68.638800	87.376600	65.013000
FBgn0032705	Grip71	1.335560	0.946441	0.884439	0.963232	1.442090	1.673650	1.564280	1.223990	1.345760	1.473680	2.259490	1.157140
FBgn0032706	Irk3	9.802900	8.500480	6.950340	5.301280	7.545330	7.339250	6.812770	7.849690	6.696630	6.348150	8.708150	6.299100
FBgn0032707	CG10348	1.038080	0.898841	0.952824	0.702657	0.787536	0.959706	1.167520	0.785516	0.803452	0.819565	1.179430	0.963943
FBgn0262314	mir-978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0032709	CG15167	0.000000	0.000000	0.167533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0023520	CG3857	1.734800	1.544410	1.130440	1.093430	1.623810	1.753690	1.565700	1.605680	1.134680	1.304660	1.232360	1.148710
FBgn0023521	CG3587	4.338200	5.298720	3.552770	3.235640	4.805110	3.965650	4.285650	4.462250	3.536760	3.088560	3.436040	3.794460
FBgn0023526	CG2865	21.999100	24.289900	22.017500	21.352600	22.484800	23.499900	27.258000	25.475000	24.554500	23.193900	27.454300	23.941900
FBgn0023527	CG3071	5.046460	6.433000	5.892680	4.279720	6.453850	6.904000	5.600580	6.890890	5.458790	5.745800	4.906530	6.614260
FBgn0023524	CG3078	6.781640	6.339160	5.760010	4.890170	6.127010	5.767320	7.089270	6.419300	5.773740	5.853380	6.065070	5.688650
FBgn0023525	CG3191	3.382780	2.834340	2.513910	2.029970	3.281150	2.085760	2.984280	1.745370	2.040640	1.700810	3.146950	2.317130
FBgn0086053	snoRNA:Me18S-G1358a	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0086052	snoRNA:Me18S-G423	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0086051	snoRNA:Me28S-U2134a	0.000000	348.721000	907.757000	2204.520000	4320.320000	11549.200000	0.000000	1091.970000	483.992000	2886.030000	6510.570000	8879.190000
FBgn0086057	snoRNA:Me28S-G2017	0.000000	62.191500	72.342800	21.105300	125.346000	72.726900	45.316200	43.106000	17.515300	95.932900	177.667000	74.226400
FBgn0086056	snoRNA:Me18S-A425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0086055	snoRNA:Me18S-C1096	152.358000	167.482000	413.394000	227.280000	365.660000	1468.900000	61.018400	290.211000	377.350000	955.614000	956.440000	1832.340000
FBgn0086054	snoRNA:Me18S-G1358b	0.000000	0.000000	0.000000	0.000000	0.000000	49.322900	46.665200	43.851200	106.935000	0.000000	0.000000	0.000000
FBgn0265856	lncRNA:CR44645	7.111680	7.472760	6.089960	7.897850	7.046920	4.145260	6.492200	11.853100	6.799440	5.052490	3.868220	6.403270
FBgn0265857	lncRNA:CR44646	2.522790	6.470860	3.219800	2.822420	0.931437	2.702510	3.031090	5.285960	3.905180	1.710560	2.262060	0.551647
FBgn0086059	snoRNA:Me18S-C1280	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0086058	snoRNA:Me18S-G1189	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265852	lncRNA:CR44641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0035552	CG11350	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265850	lncRNA:CR44639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265851	lncRNA:CR44640	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263551	mir-4939	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0035553	CG13722	0.718364	0.817594	0.694575	0.507377	0.562602	0.396430	0.566684	0.932961	0.859273	0.535052	0.683160	0.690206
FBgn0035124	ttm2	0.000000	0.036509	0.000000	0.000000	0.000000	0.000000	0.000000	0.075915	0.000000	0.000000	0.044669	0.000000
FBgn0003933	snRNA:U5:14B	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038874	ETHR	1.717540	2.129340	1.855320	1.217020	0.937244	1.411380	1.329670	1.756670	1.583470	1.199880	0.570313	0.946751
FBgn0003931	snRNA:U4:38AB	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0003930	snRNA:U4:39B	26.625500	0.000000	8.495410	4.964710	4.915190	5.704490	5.331720	0.000000	0.000000	0.000000	0.000000	5.822060
FBgn0003936	snRNA:U5:35D	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0003935	snRNA:U5:34A	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.176600	0.000000	0.000000	0.000000	0.000000
FBgn0035555	CG13720	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050476	ave	10.307200	8.747800	9.672770	7.631100	11.052900	9.093020	11.685900	8.661740	8.798830	7.065870	12.232100	5.634610
FBgn0039398	CG14540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.050267	0.000000	0.000000	0.000000	0.028135	0.000000
FBgn0035121	Tudor-SN	51.140400	55.880500	47.331200	44.808300	49.129200	41.691500	43.517800	50.968500	44.050500	44.235700	33.903200	50.798200
FBgn0038877	CG3308	232.864000	256.808000	256.178000	252.035000	254.996000	333.139000	265.740000	279.427000	271.948000	296.486000	269.592000	320.060000
FBgn0039396	CCAP-R	0.901195	0.447171	0.479243	0.525120	0.519890	0.623485	0.977501	0.393387	0.392348	0.397818	0.483993	0.513177
FBgn0039395	CG14546	0.040409	0.037017	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0035558	CG11357	15.177400	18.864200	18.461800	15.932700	16.876400	14.705800	17.036200	19.378300	18.114600	17.667200	16.556400	15.035700
FBgn0001269	inv	0.812246	0.511544	0.524005	0.780755	0.863920	1.136220	0.938556	1.184360	0.706260	0.790306	0.739681	0.747803
FBgn0053926	CG33926	20.399800	20.482700	16.698800	39.200500	18.911700	23.189000	28.630700	14.423100	44.747100	27.706600	23.463400	21.816600
FBgn0039872	salt	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050472	CG30472	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0035122	mRpL17	21.200600	12.964200	13.910200	17.500300	17.084400	22.281600	24.152400	13.403800	11.220400	17.044900	25.123700	17.484500
FBgn0032603	CG17928	43.063400	37.753000	40.645400	47.254400	40.497400	36.929800	35.223200	37.371500	40.079800	41.630400	33.904700	38.486300
FBgn0001263	inaD	70.275100	48.047400	25.209300	10.522600	26.505600	38.947100	61.234900	51.488000	21.736600	13.439000	21.382300	42.016100
FBgn0032602	ppk17	0.307214	0.186203	0.097309	0.227457	0.112591	0.261341	0.162842	0.087786	0.094418	0.137855	0.136718	0.177820
FBgn0263839	CR43701	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034021	CG8180	10.633300	13.248400	11.884100	9.411280	9.995610	9.580580	9.619450	12.186300	10.798800	9.049150	7.989380	9.173040
FBgn0263121	Prosalpha1	0.372897	0.341681	0.535463	1.112650	0.275348	0.239656	0.821478	0.583652	0.404084	0.461518	0.334349	0.244678
FBgn0052801	CG32801	0.639420	2.928730	2.663670	1.258510	1.246230	0.608902	0.426807	2.232940	1.869620	0.843413	0.716735	0.854752
FBgn0085320	CG34291	189.231000	52.645900	72.677400	79.063000	72.453300	85.589300	188.763000	65.414500	71.603100	56.431100	68.340900	101.913000
FBgn0052803	CG32803	4.487410	3.881980	5.408290	2.844490	4.582390	3.994670	5.770150	4.197270	3.257190	3.560900	4.179540	3.340520
FBgn0261998	CG42816	0.091412	0.083739	0.018229	0.042612	0.116016	0.024481	0.045763	0.119709	0.114971	0.038738	0.089649	0.087451
FBgn0051631	tRNA:Arg-CCT-1-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0052806	CG32806	0.000000	0.000000	0.069288	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0261993	CG42811	0.000000	0.108623	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0052808	CG32808	1.031250	0.611260	0.774210	0.791776	0.895868	0.779791	0.668097	0.635517	0.704258	0.462722	0.475933	0.464260
FBgn0261991	CG42809	0.000000	0.000000	0.000000	0.259327	0.000000	0.000000	0.139250	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0261990	CG42808	100.773000	76.601000	81.714800	78.515200	83.120600	63.163500	107.219000	82.022500	76.705700	72.286100	82.775100	62.121600
FBgn0261997	CG42815	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0261996	CG42814	0.000000	0.000000	0.000000	0.081935	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0261995	CG42813	20.027600	12.879700	12.408000	12.561400	13.445800	11.710000	17.971700	13.840100	10.525300	12.136700	15.835200	11.064000
FBgn0261994	CG42812	0.000000	0.293280	0.340507	0.000000	0.098503	0.000000	0.000000	0.000000	0.000000	0.090449	0.000000	0.116678
FBgn0262435	mir-1009	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263387	CG43439	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267114	lncRNA:CR45554	0.000000	0.000000	0.000000	0.000000	0.071504	0.000000	0.077563	0.000000	0.119917	0.000000	0.000000	0.169395
FBgn0267151	lncRNA:CR45591	0.000000	0.000000	0.000000	0.000000	0.330898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0085324	CG34295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0262437	mir-274	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0085325	CG34296	0.000000	0.000000	0.380951	0.000000	0.000000	0.000000	0.239082	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0037963	Cad87A	12.260200	13.736700	12.842500	10.538800	10.351800	11.275600	11.703900	13.194500	11.979100	10.856100	9.836670	11.807900
FBgn0053310	CG33310	0.666801	0.748741	0.737766	0.681806	0.635306	0.460836	0.689144	0.655549	0.815732	0.765668	0.650908	0.493860
FBgn0033731	Cpr49Ah	0.000000	0.060711	0.264327	0.000000	0.367034	0.000000	0.199068	0.189358	0.102589	0.000000	0.148561	0.072459
FBgn0053317	CR33317	0.000000	0.000000	0.000000	0.000000	0.320247	0.000000	0.000000	0.331071	0.000000	0.000000	0.000000	0.000000
FBgn0053315	CR33315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0024273	WASp	16.101400	16.500700	14.984800	15.648400	13.561200	14.008800	16.099100	16.462100	15.965800	13.917200	18.262500	13.203500
FBgn0262431	mir-1003	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0053318	CR33318	0.000000	0.000000	0.259094	0.000000	0.149903	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.355123
FBgn0050479	CG30479	0.000000	1.482200	0.105094	0.736825	0.607961	0.233722	0.449597	1.442620	0.508319	0.558233	0.885804	0.576151
FBgn0024277	trio	71.238600	81.796400	81.837000	79.396400	79.229400	94.781800	85.644400	82.315400	89.362500	90.339800	89.179800	90.381600
FBgn0262430	mir-9c	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263042	CG43337	0.000000	0.038305	0.066710	0.038984	0.077192	0.044794	0.167466	0.039824	0.032364	0.000000	0.046867	0.045717
