symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
AlkB	4.830820	4.993720	4.587630	5.985230	6.535540	5.959640	4.619220	4.759520	3.695070	6.089320	4.374340	4.370400
lncRNA:CR43604	0.000000	0.000000	3.215050	0.000000	0.000000	19.242200	1.599990	1.406150	2.931470	0.000000	3.936000	1.496600
CG13843	0.097553	0.135415	0.050632	0.000000	0.053476	0.101007	0.100785	0.310005	0.184656	0.148192	0.000000	0.047137
CR43603	2.002570	1.853810	0.000000	0.000000	2.196280	8.293560	18.620600	3.637350	3.790500	4.056990	2.547570	1.936140
lncRNA:CR33942	27.281800	18.641900	30.129500	19.918500	15.128400	29.397200	31.299200	15.985900	39.932000	15.420700	53.613400	21.919300
snoRNA:660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG34204	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166446
ttm50	7.112560	6.463030	6.185360	4.711190	6.205020	5.601440	6.785110	5.686220	4.892650	6.245590	6.179390	8.325510
pot	15.945700	14.422900	14.269900	19.128600	13.962100	11.560800	15.008100	15.132900	15.080700	14.640900	15.163600	12.015200
mei-S332	3.472770	2.131910	1.542690	2.158900	1.884740	2.278450	3.516780	2.185340	2.544750	2.019620	2.097200	2.467460
mei-W68	1.096140	1.686310	1.413040	2.049900	1.692890	2.016510	1.348750	2.086170	1.332250	1.746430	1.332940	1.977370
Drak	13.972900	16.409500	14.340600	13.783800	9.050820	14.392500	14.298500	13.948700	14.551100	10.075000	11.489400	14.799400
lncRNA:CR32660	0.000000	0.465052	0.257761	2.732840	0.627947	1.313000	0.518316	0.448717	1.437960	1.366420	0.000000	1.869820
CG45490	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG32669	0.570189	0.588552	0.910546	1.043840	0.961690	1.112630	0.566428	0.876128	1.141570	0.888372	1.365490	1.144420
Men	129.465000	172.510000	208.273000	135.616000	120.378000	145.210000	135.151000	151.203000	198.928000	171.202000	210.227000	157.573000
CG3345	2.096520	1.680150	0.987135	1.247650	1.516480	1.208450	1.138820	0.922348	1.206910	1.138210	1.510560	1.670950
Sidpn	5.833320	3.412980	9.357690	4.369610	4.624540	4.118070	5.827370	3.786310	8.760450	6.078400	3.399940	4.216240
Rab21	13.671300	11.143200	13.260300	12.365500	12.838500	13.791800	15.616300	11.544200	13.305000	12.660600	17.278800	14.266900
CG34205	0.000000	0.000000	0.000000	0.063909	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.080190	0.121969
Oscillin	9.679830	11.413200	9.579390	8.822470	8.796700	11.914300	9.728370	9.929700	9.214190	8.073080	9.104840	10.435200
lncRNA:CR46241	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG34206	0.146031	0.067570	0.303159	0.000000	0.080047	0.000000	0.000000	0.066315	0.069105	0.000000	0.092823	0.000000
CG45486	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45622	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056260	0.000000	0.000000	0.000000	0.000000
CR45623	1.603880	2.968480	1.664800	2.707060	0.879184	2.214160	3.037830	1.456250	0.506001	3.248500	1.698360	2.324900
5SrRNA:CR33398	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5SrRNA:CR33399	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45626	0.729887	0.506593	0.000000	0.277189	0.300066	0.755726	0.659811	0.579873	0.086350	0.646775	0.347804	0.969849
lncRNA:CR45627	1.384830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45624	0.000000	0.000000	0.315169	0.000000	0.000000	0.000000	0.312175	0.000000	0.000000	0.612270	0.000000	0.000000
lncRNA:CR45625	16.929600	20.830200	20.768000	43.641800	14.130900	18.525000	11.527900	12.402000	20.757000	16.560500	25.179700	10.039300
5SrRNA:CR33392	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5SrRNA:CR33393	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45628	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5SrRNA:CR33391	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5SrRNA:CR33396	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5SrRNA:CR33397	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5SrRNA:CR33394	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Taldo	58.418800	91.605600	82.861800	36.843700	50.501100	44.389600	58.407500	75.048200	88.583100	63.774000	46.761800	51.092300
tRNA:Cys-GCA-4-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Val-CAC-2-6	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR44237	0.000000	0.124276	0.000000	0.000000	0.098148	0.092696	0.000000	0.000000	0.000000	0.000000	0.113763	0.000000
CG34210	0.000000	0.243563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Val-CAC-2-4	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Val-CAC-2-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Val-CAC-2-5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
tRNA:Val-CAC-1-1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG32441	81.283100	85.196800	72.981200	75.115000	80.415000	82.765300	77.154700	90.761300	74.362800	79.683700	79.151800	92.899300
lncRNA:CR44232	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
elav	41.048300	42.976200	40.304600	48.916500	42.734400	47.023000	35.963300	41.364200	40.255500	36.055700	42.151600	39.196200
lncRNA:CR44230	0.185410	0.629138	0.064152	0.000000	0.135510	0.063991	0.255404	0.168346	0.000000	0.062589	0.157068	0.238901
CG32445	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
mRpS23	4.638440	3.679320	4.814690	3.930510	3.632230	5.390730	4.107530	4.727240	3.673280	3.547050	3.728940	4.756910
lncRNA:CR44233	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.511868	0.000000	0.000000
lncRNA:CR44234	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR43944	2.441530	2.525250	1.528050	1.999860	2.243640	2.602310	3.523950	2.021200	2.480650	2.254400	1.824970	2.255330
lncRNA:CR43945	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR43942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG11714	0.677925	2.351360	0.960696	1.405970	0.631618	0.666828	0.490165	3.061520	1.154830	0.583564	0.731978	0.360315
Glut1	55.262700	57.060800	49.627500	53.440800	47.932100	50.821800	53.755200	54.314900	50.113900	45.034800	47.379000	42.558000
CG13760	11.610000	10.747000	13.055700	10.001900	10.783100	7.437760	13.161800	12.744000	12.553900	10.533300	13.794300	9.005210
asRNA:CR46255	0.000000	0.000000	0.000000	0.115892	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR46256	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR46249	0.000000	0.000000	0.000000	0.113075	0.000000	0.000000	0.000000	0.000000	0.000000	0.113075	0.000000	0.000000
lncRNA:CR46250	0.000000	0.000000	0.000000	0.000000	0.069550	0.000000	0.065619	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR46253	0.000000	0.000000	0.000000	0.000000	0.064747	0.000000	0.000000	0.000000	0.073116	0.000000	0.000000	0.000000
lncRNA:CR46254	0.574846	0.591050	0.530367	0.582168	0.630192	0.529043	0.462018	0.289959	0.423126	0.388055	0.486913	0.864054
asRNA:CR46251	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR46252	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG14457	0.423862	0.228814	0.366643	0.250398	0.542127	0.256011	0.328429	0.596086	0.234011	0.179361	0.179536	0.423238
C15	0.636686	0.830245	0.540718	0.674093	0.539363	0.689190	0.597982	0.604365	0.520416	0.703401	0.625171	0.363573
CG18269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG11722	4.882450	3.661420	3.233020	2.387030	3.506900	3.835050	4.087560	4.203800	4.222600	3.580540	3.423000	4.392880
Eo	0.000000	0.000000	0.000000	0.026307	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
SC35	16.862400	18.401100	15.628400	14.603300	16.055000	19.925200	18.138600	14.745200	13.376400	14.830200	22.689200	17.078200
lncRNA:CR44272	0.000000	0.258782	0.290261	0.566385	0.000000	0.868605	0.000000	0.000000	0.000000	0.283192	0.000000	0.270233
Dfd	9.794270	10.024400	10.048900	10.511300	9.765100	11.039800	11.347100	8.807190	8.519570	8.619280	8.800720	8.990780
asRNA:CR42871	0.068265	0.084233	0.047244	0.000000	0.024945	0.000000	0.047015	0.000000	0.043073	0.023043	0.086744	0.021989
Dscam2	50.348000	50.528700	47.482600	53.733600	49.663100	43.187800	47.623600	48.937700	50.030200	45.892300	44.004900	42.548400
pAbp	1069.640000	987.564000	1009.810000	985.652000	771.172000	796.231000	984.329000	908.842000	1001.230000	737.193000	891.637000	764.334000
Mp	15.750200	14.205000	14.113700	15.542000	13.181400	13.027700	13.107600	13.843600	14.673000	11.992600	13.988600	11.378800
snf	43.138500	37.754200	31.995300	37.336900	38.844700	39.972300	44.645900	46.027900	37.253000	37.643000	41.376500	47.236700
sna	0.000000	0.060429	0.033890	0.066129	0.000000	0.067610	0.000000	0.000000	0.000000	0.000000	0.041488	0.031551
CR41571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG12116	105.274000	110.731000	84.216300	41.419400	36.974800	45.462400	113.678000	100.128000	78.543200	41.809100	37.566700	49.430200
CG42346	16.617500	16.883000	16.827000	20.198000	16.675700	13.019300	16.190100	16.127400	18.633200	15.929800	16.168400	12.337400
DNApol-alpha60	0.154305	0.085679	0.192202	0.125014	0.270663	0.255628	0.127534	0.168124	0.146041	0.406296	0.352939	0.029823
sn	66.814200	47.220500	38.949300	38.733100	52.685100	82.877000	59.990700	48.652900	39.113000	39.157700	47.116000	85.543500
mtTFB2	3.543830	2.772400	2.654570	2.404940	3.404470	2.837080	3.623500	3.317190	3.215720	3.033920	3.389000	3.071610
smo	12.417300	12.236500	11.204600	12.575300	10.882200	10.160500	12.607800	11.423000	11.645100	11.275700	12.837300	10.857000
CG6204	9.087140	6.353830	5.964340	8.459080	8.030170	8.268380	7.908870	7.284050	6.567630	5.670370	9.377680	7.681670
CG17786	0.763962	1.003470	1.074370	1.048220	0.918582	1.352370	0.992956	0.984536	1.282840	1.073170	0.955117	0.750180
CG4896	13.076800	13.234200	9.638640	10.118100	12.275300	13.698100	13.383300	11.809600	10.876500	9.617090	10.187900	12.512300
CG13606	5.771030	6.702210	7.500800	6.072830	6.992100	5.595690	6.163990	8.480440	5.389790	6.507490	6.158050	4.995410
CG5510	24.505300	23.594100	20.169300	21.683500	22.025800	24.518500	21.481300	23.336200	20.030200	19.887000	20.602200	21.767700
CG5515	14.626500	11.479700	10.905600	8.326220	12.812000	13.805600	14.317700	17.028300	9.722940	12.346600	10.283700	17.844000
Tango14	3.443560	4.221500	3.713670	2.400410	3.873240	2.876750	4.574140	4.304200	3.251550	3.396770	3.011900	4.105710
CG5080	27.530100	27.974400	22.471300	14.777200	24.962900	28.551400	31.128100	26.607100	21.308900	23.770400	20.571900	28.538500
Vps29	10.924000	12.275700	9.283130	7.172680	10.989000	12.429400	11.348000	11.608100	8.350710	11.853200	11.974500	12.006800
Spps	0.640744	0.849011	0.982518	0.752141	0.909988	0.814205	0.631882	1.163540	1.143960	0.707883	0.777191	0.478471
Charon	6.256460	4.986510	4.567690	3.274140	5.250890	3.688410	6.154480	5.109870	4.759780	4.547400	3.841960	5.351800
IntS14	0.694549	0.925565	0.922803	0.450165	1.492410	1.064320	0.746263	1.059450	0.841409	0.956601	1.376810	1.235000
CG14341	18.406400	18.328800	14.189700	9.701850	17.110900	13.374100	21.018000	21.892200	13.040000	14.825300	9.164280	16.851300
scaRNA:MeU2-C28	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Obp59a	0.000000	0.000000	0.061379	0.000000	0.000000	0.122452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Not3	41.275800	40.645600	36.425800	35.127900	36.729900	42.740300	39.616000	40.484200	33.945000	36.196500	35.472600	37.439600
Rrp6	4.880600	4.882400	5.440680	4.124560	6.009970	5.622650	5.131010	5.788940	4.684260	5.273320	4.673140	5.613310
csw	58.312200	51.759500	51.193000	51.230300	54.951900	50.088000	55.445400	53.912900	49.187200	49.263400	52.895500	52.245000
cta	28.722500	26.909100	26.380500	36.922800	26.387200	24.766600	24.808900	27.012200	29.571900	24.526900	29.920300	21.436000
CG16836	112.804000	94.658100	98.257400	184.539000	110.695000	182.138000	102.687000	103.616000	163.752000	101.190000	246.587000	113.585000
dia	16.382300	14.874500	13.969600	14.136700	14.989600	17.601400	14.139700	15.413900	12.347900	13.447200	12.591900	17.672500
Trf4-1	23.303600	26.660800	27.114000	32.627800	24.183100	23.058700	21.325300	23.949500	28.402400	22.671800	28.997400	22.118300
nompC	0.540945	0.548930	0.452511	0.504413	0.488846	0.292661	0.487579	0.463756	0.420576	0.305089	0.401155	0.291139
bol	166.611000	193.837000	162.697000	179.887000	165.735000	166.395000	152.528000	184.780000	153.975000	153.450000	137.262000	158.440000
pelo	13.013000	12.547300	10.353000	9.495870	11.617900	10.058200	11.995000	12.027600	10.374000	11.705400	9.637600	9.437830
cue	26.674200	25.469200	28.089300	25.782200	33.039700	33.607600	29.137600	27.246700	24.565700	27.927600	32.935600	41.781300
fbl	19.780200	18.209700	21.235400	17.927400	16.035100	20.528500	19.080200	16.758000	19.084100	16.375700	20.617200	18.345900
lncRNA:CR46125	0.189319	0.292001	0.458529	0.000000	0.000000	0.000000	0.000000	0.630281	0.179179	0.255636	0.160380	0.121969
CG4983	0.000000	0.000000	0.044035	0.099329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
cad	0.000000	0.000000	0.000000	0.000000	0.000000	0.115219	0.000000	0.000000	0.042126	0.090155	0.113123	0.000000
Updo	12.345000	11.061100	11.999000	8.526100	12.816500	14.904800	13.204700	11.288000	9.124120	11.706800	11.751300	14.121900
CG12470	0.953460	0.934293	0.931508	1.079480	0.676482	1.103410	0.985338	1.120330	0.690068	0.454466	0.926555	1.192440
lola	205.990000	232.630000	231.358000	246.870000	233.610000	213.194000	196.420000	214.589000	223.705000	207.395000	213.984000	204.301000
lncRNA:CR43104	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.081114	0.000000	0.000000
Cyp4d21	20.784600	15.759800	10.557000	21.138800	24.342000	16.683600	19.640500	11.784700	10.409300	14.551600	22.691900	19.428500
l(2)10685	1.644650	2.143230	1.080030	1.359650	2.023820	1.911390	1.768500	1.858990	1.683640	1.529610	1.322170	2.108320
lncRNA:CR43455	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR43454	1.821010	1.489250	1.670410	1.715510	1.532100	1.096210	1.575080	1.691860	1.803640	1.758390	0.807201	0.941275
CG43179	0.000000	0.088659	0.000000	0.097017	0.210065	0.000000	0.000000	0.173979	0.000000	0.000000	0.121732	0.092587
scaRNA:MeU5-U42	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG31694	80.369700	98.229100	93.905000	88.912500	75.251600	55.469900	81.043500	102.726000	87.872200	93.866500	75.141000	74.515800
CG43449	0.306072	0.000000	0.067551	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.155295	0.000000	0.000000
CG43448	24.826800	27.435400	29.408300	32.389600	17.771600	21.018200	27.007300	25.193900	45.197600	13.754500	22.825800	11.008100
CR43177	0.000000	1.086690	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.375880	0.000000	0.000000
CG43178	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR43453	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
twr	26.732100	24.874100	24.478900	19.432600	20.554700	24.114400	25.574800	21.944400	23.359600	18.765100	19.916000	22.152900
lncRNA:CR43451	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG43450	0.000000	2.572480	0.000000	0.000000	0.000000	0.000000	0.000000	0.504788	0.000000	0.000000	0.000000	0.000000
Sdic1	0.051837	0.095940	0.026903	0.052495	0.056827	0.000000	0.026778	0.047067	0.000000	0.157485	0.000000	0.050094
Gdi	87.657900	86.252200	86.228200	79.028300	76.719200	76.442200	87.452400	79.131900	82.452800	71.156600	77.036800	75.746200
lncRNA:CR44844	0.000000	0.000000	0.000000	0.000000	0.246883	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR46082	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG12499	6.863200	7.720590	6.319920	6.228780	7.481670	7.242520	7.130610	7.729650	5.513220	7.601620	7.441530	7.433400
CG5217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG14280	0.072411	0.143842	0.069145	0.036663	0.000000	0.045981	0.045880	0.080644	0.021015	0.157410	0.056431	0.150207
CG3581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.058301	0.000000	0.000000
CG11703	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG5250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG3773	2.014780	1.949280	1.806160	1.576680	1.706810	1.611990	1.561150	2.411420	1.993550	2.179530	1.105540	1.858530
unc79	65.642600	58.544400	55.476600	53.630200	58.677500	54.603100	65.996800	59.633200	52.692600	55.197200	52.252400	58.619100
Osi10	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Osi9	0.123978	0.191220	0.600546	0.544070	0.498361	0.299522	0.170780	0.487792	0.625801	0.544070	0.787699	0.559108
Osi8	0.307690	0.664404	0.266151	0.571274	0.281101	0.955749	0.847693	0.325934	0.339746	0.363538	0.195493	0.148672
Osi7	0.115458	0.106848	0.119845	4.774490	0.042192	0.179318	0.119283	0.227135	0.163911	0.194877	0.097809	0.204555
Osi5	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Osi4	0.000000	0.000000	0.151137	0.036803	0.119671	0.113034	0.112788	0.132197	0.034395	0.036803	0.092423	0.035119
Osi3	0.000000	0.187817	0.160721	0.123324	0.226333	0.084055	0.266615	0.000000	0.038416	0.104518	0.103157	0.235353
Osi2	17.740500	11.559400	7.102000	2.975560	5.077710	11.791400	19.629200	11.987400	8.634330	6.479980	6.242610	10.033000
CG34348	8.861610	6.752310	7.473630	6.267380	7.444660	7.654400	7.090300	7.696250	7.498150	7.364790	8.139410	7.865540
CG34347	3.697290	3.340290	3.115930	3.336680	3.668110	3.343060	3.759180	3.300220	3.028040	3.031590	2.810740	3.113280
CG34345	0.000000	0.084374	0.000000	0.000000	0.000000	0.000000	0.000000	0.027594	0.000000	0.000000	0.000000	0.000000
Pop2	28.755100	24.523400	24.007400	20.342400	27.231400	27.040000	27.741400	27.200600	23.700700	27.356000	25.837700	29.292400
CG34342	0.148565	0.124680	0.154210	0.204663	0.110775	0.383620	0.208788	0.244657	0.127511	0.170552	0.151025	0.195296
